Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho #9067: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-42.806065,-62.020687,19/02/2023
Hecho #9068: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-34.730096,-57.754228,15/01/2024
Hecho #9069: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-32.030943,-55.232709,23/05/2007
Hecho #9070: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-43.199665,-62.766334,16/10/2015
Hecho #9071: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INUNDACION,-47.647898,-63.110416,28/07/2024
Hecho #9072: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",INUNDACION,-44.062611,-54.145619,23/11/2005
Hecho #9073: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-32.425454,-54.326809,14/04/2011
Hecho #9074: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA ELECTRICA,-31.986276,-53.060065,16/11/2012
Hecho #9075: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA ELECTRICA,-29.795224,-69.870482,01/02/2000
Hecho #9076: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",GRANIZO,-50.697755,-72.928626,28/12/2011
Hecho #9077: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-27.170409,-64.253794,15/02/2003
Hecho #9078: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-31.602975,-58.333197,29/12/2007
Hecho #9079: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-53.962827,-71.542880,21/12/2002
Hecho #9080: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",VIENTO,-43.589673,-65.527967,16/12/2018
Hecho #9081: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-39.131817,-61.370810,29/06/2021
Hecho #9082: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INUNDACION,-42.739005,-68.749051,28/11/2006
Hecho #9083: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-51.007826,-58.377160,14/01/2001
Hecho #9084: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-47.950226,-68.409247,06/09/2012
Hecho #9085: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",NEVADA,-54.164913,-56.186560,15/12/2002
Hecho #9086: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-51.835377,-66.034533,11/05/2011
Hecho #9087: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales",SISMO,-45.945796,-61.027031,02/01/2014
Hecho #9088: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",NEVADA,-27.121011,-62.116920,08/01/2012
Hecho #9089: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-37.094325,-67.071066,10/06/2013
Hecho #9090: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",GRANIZO,-40.567072,-64.218568,05/08/2014
Hecho #9091: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-32.486460,-56.080538,18/03/2004
Hecho #9092: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INCENDIO,-36.588641,-62.033114,05/08/2017
Hecho #9093: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",NEVADA,-50.528526,-71.888261,18/03/2017
Hecho #9094: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INUNDACION,-47.430806,-58.739354,06/09/2003
Hecho #9095: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-47.434240,-69.350950,04/03/2011
Hecho #9096: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-34.601615,-63.278745,04/06/2007
Hecho #9097: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-39.304772,-63.629222,25/03/2010
Hecho #9098: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",NEVADA,-41.822108,-63.270261,25/11/2019
Hecho #9099: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-36.074268,-72.379720,12/05/2015
Hecho #9100: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",TORMENTA,-22.016063,-67.552230,17/05/2023
Hecho #9101: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA,-44.317422,-71.985291,27/08/2014
Hecho #9102: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-37.313355,-64.700866,23/02/2001
Hecho #9103: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-38.667419,-60.573265,25/04/2018
Hecho #9104: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-30.634137,-59.918517,21/11/2001
Hecho #9105: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",INCENDIO,-30.170131,-71.709040,20/10/2008
Hecho #9106: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-30.211595,-70.622218,17/01/2024
Hecho #9107: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",NEVADA,-48.148334,-59.769864,26/06/2025
Hecho #9108: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-39.730833,-62.376247,23/10/2003
Hecho #9109: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-27.420061,-56.331760,14/05/2025
Hecho #9110: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",SISMO,-42.027974,-68.897157,20/03/2025
Hecho #9111: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA,-21.535326,-70.593154,13/08/2022
Hecho #9112: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-42.597251,-65.759517,29/04/2021
Hecho #9113: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",SEQUIA,-38.079328,-60.258657,07/12/2001
Hecho #9114: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-38.866130,-63.280655,09/02/2003
Hecho #9115: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-40.255431,-71.028135,21/10/2015
Hecho #9116: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",TORMENTA ELECTRICA,-26.248533,-71.574158,22/08/2002
Hecho #9117: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",NEVADA,-49.720642,-59.446127,17/06/2006
Hecho #9118: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-35.699400,-67.060636,01/03/2025
Hecho #9119: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-33.967546,-59.610351,12/06/2023
Hecho #9120: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-26.058476,-67.101702,24/07/2006
Hecho #9121: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",NEVADA,-34.287195,-66.704116,14/11/2013
Hecho #9122: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-22.359308,-68.803705,14/11/2013
Hecho #9123: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-25.346298,-53.325661,06/10/2006
Hecho #9124: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",SISMO,-43.142842,-72.678594,30/01/2006
Hecho #9125: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-25.763181,-70.454951,04/04/2011
Hecho #9126: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",DESLIZAMIENTO,-22.411754,-56.274196,20/06/2015
Hecho #9127: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-46.255296,-70.236765,16/09/2020
Hecho #9128: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",SISMO,-34.252901,-67.386062,18/08/2021
Hecho #9129: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",INCENDIO,-45.418667,-67.744301,11/07/2000
Hecho #9130: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",SISMO,-32.914713,-59.060288,30/11/2016
Hecho #9131: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",VIENTO,-51.816145,-64.775976,11/11/2015
Hecho #9132: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",TORMENTA ELECTRICA,-30.037607,-56.188244,14/03/2001
Hecho #9133: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",TORMENTA,-40.726126,-58.051456,28/06/2021
Hecho #9134: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",DESLIZAMIENTO,-35.031556,-62.377973,29/04/2015
Hecho #9135: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-54.120678,-68.018764,05/07/2018
Hecho #9136: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",TORMENTA ELECTRICA,-31.354991,-57.151624,07/01/2017
Hecho #9137: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-38.136294,-55.680189,10/08/2008
Hecho #9138: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",SISMO,-33.741466,-56.274350,04/03/2005
Hecho #9139: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",NEVADA,-44.267289,-71.965725,24/09/2009
Hecho #9140: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales",TORMENTA ELECTRICA,-50.042114,-59.040826,16/08/2019
Hecho #9141: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",NEVADA,-40.195416,-58.921227,24/05/2016
Hecho #9142: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",SISMO,-22.904710,-54.138489,21/02/2016
Hecho #9143: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",NEVADA,-47.255003,-67.730433,11/05/2003
Hecho #9144: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-32.021474,-57.273063,30/03/2000
Hecho #9145: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA,-53.305320,-59.218070,12/03/2017
Hecho #9146: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-30.584607,-55.425461,22/06/2024
Hecho #9147: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-46.893136,-59.133839,26/03/2009
Hecho #9148: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-39.648420,-55.950909,22/06/2011
Hecho #9149: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",INUNDACION,-42.496395,-65.808493,30/08/2024
Hecho #9150: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",VIENTO,-51.163428,-69.847512,25/12/2005
Hecho #9151: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales",INUNDACION,-43.250214,-65.732959,09/06/2013
Hecho #9152: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-43.095751,-56.698966,21/03/2002
Hecho #9153: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-37.248408,-70.367000,15/10/2006
Hecho #9154: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",TORMENTA ELECTRICA,-21.940048,-60.241096,22/08/2009
Hecho #9155: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-39.019404,-53.248879,26/08/2017
Hecho #9156: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-23.909511,-55.099702,04/12/2007
Hecho #9157: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",VIENTO,-39.307040,-59.576333,10/11/2011
Hecho #9158: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",VIENTO,-51.343528,-57.147393,03/09/2007
Hecho #9159: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",SEQUIA,-47.174802,-70.670471,20/08/2003
Hecho #9160: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Afecta a varias localidades, se registraron evacuados",VIENTO,-41.144399,-63.023325,04/06/2020
Hecho #9161: evento reportado,"Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",SEQUIA,-43.937462,-62.361752,29/04/2017
Hecho #9162: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-25.561804,-57.346085,18/08/2016
Hecho #9163: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",VIENTO,-31.926050,-67.348133,05/01/2015
Hecho #9164: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",SEQUIA,-35.337513,-70.870294,05/06/2003
Hecho #9165: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-38.298195,-59.037723,07/04/2013
Hecho #9166: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",DESLIZAMIENTO,-41.492799,-63.148117,26/03/2018
Hecho #9167: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-34.185457,-56.154119,24/09/2012
Hecho #9168: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-50.763356,-63.370206,18/08/2018
Hecho #9169: evento reportado,"Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-49.473872,-56.074584,22/06/2008
Hecho #9170: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",TORMENTA ELECTRICA,-44.694044,-62.843300,29/03/2013
Hecho #9171: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-49.179723,-57.346030,20/10/2009
Hecho #9172: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",GRANIZO,-31.978644,-58.585096,22/08/2025
Hecho #9173: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados, Afecta a varias localidades, se registraron evacuados",INCENDIO,-54.157877,-67.678349,11/08/2004
Hecho #9174: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INUNDACION,-49.553965,-66.812033,20/04/2007
Hecho #9175: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",NEVADA,-24.311324,-55.016090,15/07/2017
Hecho #9176: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",SEQUIA,-21.083533,-68.379857,03/07/2001
Hecho #9177: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",SISMO,-38.421924,-59.049989,15/03/2013
Hecho #9178: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-38.157418,-70.097597,27/09/2000
Hecho #9179: evento reportado,"Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-28.704442,-57.896833,04/08/2013
Hecho #9180: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-53.769554,-68.534203,02/04/2008
Hecho #9181: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",VIENTO,-40.481270,-61.118693,21/11/2004
Hecho #9182: evento reportado,"Afecta a varias localidades, se registraron evacuados, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial",TORMENTA ELECTRICA,-51.605852,-61.715130,26/10/2012
Hecho #9183: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-41.368503,-68.929715,10/07/2008
Hecho #9184: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA ELECTRICA,-21.550057,-63.171934,05/01/2002
Hecho #9185: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",TORMENTA,-29.376468,-55.415039,18/09/2013
Hecho #9186: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población, Reporte de evento con daños materiales y cortes de energía",INCENDIO,-21.508440,-59.389413,27/07/2014
Hecho #9187: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-29.634347,-53.146912,16/01/2017
Hecho #9188: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",GRANIZO,-34.324258,-57.308915,13/03/2023
Hecho #9189: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-29.356492,-60.130891,01/02/2018
Hecho #9190: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial",INCENDIO,-32.590883,-61.735959,08/07/2020
Hecho #9191: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",VIENTO,-39.221755,-54.251427,08/09/2016
Hecho #9192: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados, Interviene defensa civil, bomberos y autoridades locales",INCENDIO,-45.053425,-62.459731,25/04/2017
Hecho #9193: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Interviene defensa civil, bomberos y autoridades locales, Se emiten alertas tempranas y recomendaciones a la población",SISMO,-37.313946,-64.946545,05/06/2020
Hecho #9194: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Evaluación preliminar de impacto socioeconómico, ambiental y vial",NEVADA,-46.211222,-56.310128,14/01/2017
Hecho #9195: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Se emiten alertas tempranas y recomendaciones a la población",VIENTO,-38.453004,-54.195112,06/12/2012
Hecho #9196: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía",TORMENTA ELECTRICA,-50.031396,-63.421662,21/10/2018
Hecho #9197: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",VIENTO,-35.776567,-70.255230,08/11/2024
Hecho #9198: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Evaluación preliminar de impacto socioeconómico, ambiental y vial, Afecta a varias localidades, se registraron evacuados",TORMENTA,-46.660355,-60.832544,22/09/2012
Hecho #9199: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",TORMENTA,-45.017324,-58.182355,26/10/2005
Hecho #9200: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",INCENDIO,-38.033043,-65.527278,06/05/2010
Hecho #9201: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",DESLIZAMIENTO,-49.474107,-58.042423,13/05/2000
Hecho #9202: evento reportado,"Interviene defensa civil, bomberos y autoridades locales, Afecta a varias localidades, se registraron evacuados",SEQUIA,-22.279084,-62.378973,24/11/2007
Hecho #9203: evento reportado,"Afecta a varias localidades, se registraron evacuados, Se emiten alertas tempranas y recomendaciones a la población",INUNDACION,-39.803893,-66.972877,03/11/2022
Hecho #9204: evento reportado,"Se emiten alertas tempranas y recomendaciones a la población, Afecta a varias localidades, se registraron evacuados",SISMO,-43.022506,-60.409575,25/07/2002
Hecho #9205: evento reportado,"Evaluación preliminar de impacto socioeconómico, ambiental y vial, Reporte de evento con daños materiales y cortes de energía, Reporte de evento con daños materiales y cortes de energía",DESLIZAMIENTO,-54.007315,-65.221049,13/11/2022
Hecho #9206: evento reportado,"Reporte de evento con daños materiales y cortes de energía, Se emiten alertas tempranas y recomendaciones a la población",INCENDIO,-26.329352,-57.263490,23/06/2014
